Timestamp,Mode,Latitude,Longitude,Altitude GPS (m),Altitude Pressure (m),Pressure (Pa),GPS Valid,Pressure Valid,Accel X (g),Accel Y (g),Accel Z (g),Gyro X (deg/s),Gyro Y (deg/s),Gyro Z (deg/s),Mag X (µT),Mag Y (µT),Mag Z (µT),IMU Temp (°C),IMU Valid,Bus Voltage (V),Current (mA),Power (mW),Power Valid,RSSI (dBm)
516566,2,27.375961,-82.456406,7.3,218.14,987.32,false,true,0.025,-0.011,0.902,13.79,-10.82,1.98,0,0,0,27.5,true,4.398,-6.25,30,true,0
516603,2,27.375961,-82.456406,7.3,218.04,987.33,false,true,0.023,-0.01,0.907,13.76,-10.86,1.9,0,0,0,27.5,true,4.409,-6.25,30,true,0
516640,2,27.375961,-82.456406,7.3,217.71,987.37,false,true,0.024,-0.01,0.905,13.85,-10.95,2,0,0,0,27.5,true,5.156,-6.25,40,true,0
516677,2,27.375961,-82.456406,7.3,218.31,987.3,false,true,0.024,-0.009,0.906,13.89,-10.85,1.96,0,0,0,27.5,true,5.193,-7.5,40,true,0
516788,2,27.375961,-82.456406,7.3,218.57,987.27,false,true,0.023,-0.012,0.907,13.85,-10.81,1.75,0,0,0,27.5,true,4.823,-6.25,30,true,0
516825,2,27.375961,-82.456406,7.3,217.54,987.39,false,true,0.025,-0.007,0.907,13.79,-10.81,1.84,0,0,0,27.5,true,4.625,-6.25,30,true,0
516862,2,27.375961,-82.456406,7.3,217.39,987.41,false,true,0.023,-0.011,0.906,13.92,-10.9,2.02,0,0,0,27.5,true,4.619,-6.25,30,true,0
516899,2,27.375961,-82.456406,7.3,218.07,987.33,false,true,0.023,-0.01,0.902,13.88,-10.84,1.91,0,0,0,27.5,true,4.616,-6.25,30,true,0
516936,2,27.375961,-82.456406,7.3,218.27,987.31,false,true,0.022,-0.011,0.911,13.81,-10.82,1.78,0,0,0,27.5,true,5.155,-7.5,40,true,0
516973,2,27.375961,-82.456406,7.3,218.02,987.34,false,true,0.024,-0.011,0.912,13.84,-10.86,1.9,0,0,0,27.5,true,5.199,-7.5,40,true,0
517047,2,27.375961,-82.456406,7.3,217.15,987.44,false,true,0.024,-0.01,0.911,13.85,-10.89,1.89,0,0,0,27.5,true,4.718,-6.25,30,true,0
517084,2,27.375961,-82.456406,7.3,217.59,987.39,false,true,0.019,-0.01,0.911,13.9,-10.93,1.96,0,0,0,27.5,true,4.436,-8.75,40,true,0
517121,2,27.375961,-82.456406,7.3,218.1,987.33,false,true,0.021,-0.012,0.914,13.78,-10.96,2.01,0,0,0,27.5,true,4.424,-7.5,40,true,0
517158,2,27.375961,-82.456406,7.3,208.44,988.46,false,true,0.023,-0.009,0.906,13.95,-10.96,1.92,0,0,0,27.5,true,4.426,-6.25,30,true,0
517195,2,27.375961,-82.456406,7.3,218.38,987.29,false,true,0.022,-0.013,0.908,13.92,-10.92,1.89,0,0,0,27.4,true,5.129,-7.5,40,true,0
517232,2,27.375961,-82.456406,7.3,218.12,987.32,false,true,0.02,-0.014,0.91,13.78,-10.94,1.9,0,0,0,27.4,true,5.196,-7.5,40,true,0
517343,2,27.375961,-82.456406,7.3,217.63,987.38,false,true,0.021,-0.009,0.913,13.86,-10.76,1.96,0,0,0,27.4,true,4.756,-6.25,30,true,0
517380,2,27.375961,-82.456406,7.3,217.44,987.4,false,true,0.023,-0.009,0.909,13.79,-10.89,1.97,0,0,0,27.5,true,4.633,-5,40,true,0
517417,2,27.375961,-82.456406,7.3,217.96,987.34,false,true,0.02,-0.016,0.911,13.79,-10.96,2.01,0,0,0,27.5,true,4.621,-7.5,40,true,0
517454,2,27.375961,-82.456406,7.3,217.72,987.37,false,true,0.023,-0.005,0.909,13.83,-10.86,1.97,0,0,0,27.5,true,4.622,-6.25,30,true,0
517491,2,27.375961,-82.456406,7.3,217.53,987.39,false,true,0.02,-0.011,0.911,13.85,-10.89,1.91,0,0,0,27.4,true,5.164,-7.5,40,true,0
517528,2,27.375961,-82.456406,7.3,218.55,987.27,false,true,0.022,-0.009,0.908,13.88,-10.82,1.9,0,0,0,27.5,true,5.191,-7.5,40,true,0
517639,2,27.375961,-82.456406,7.3,217.79,987.36,false,true,0.022,-0.009,0.908,13.89,-10.92,1.9,0,0,0,27.5,true,4.516,-6.25,30,true,0
517676,2,27.375961,-82.456406,7.3,217.07,987.45,false,true,0.024,-0.009,0.905,13.88,-10.96,1.96,0,0,0,27.5,true,4.41,-6.25,30,true,0
517713,2,27.375961,-82.456406,7.3,217.19,987.43,false,true,0.021,-0.01,0.908,13.84,-10.86,1.91,0,0,0,27.4,true,4.414,-7.5,40,true,0
517750,2,27.375961,-82.456406,7.3,217.82,987.36,false,true,0.021,-0.013,0.908,13.74,-10.89,1.92,0,0,0,27.5,true,4.407,-7.5,40,true,0
517787,2,27.375961,-82.456406,7.3,217.13,987.44,false,true,0.023,-0.008,0.903,13.85,-10.89,1.95,0,0,0,27.5,true,5.166,-6.25,40,true,0
517824,2,27.375961,-82.456406,7.3,217.99,987.34,false,true,0.024,-0.01,0.913,13.89,-10.92,1.89,0,0,0,27.5,true,5.194,-7.5,40,true,0
517936,2,27.375961,-82.456406,7.3,217.14,987.44,false,true,0.023,-0.011,0.911,13.82,-10.83,1.85,0,0,0,27.5,true,4.899,-5,30,true,0
517973,2,27.375961,-82.456406,7.3,217.92,987.35,false,true,0.021,-0.016,0.91,13.76,-10.9,2.01,0,0,0,27.5,true,4.633,-7.5,40,true,0
518010,2,27.375961,-82.456406,7.3,218.06,987.33,false,true,0.026,-0.011,0.907,13.82,-10.81,1.88,0,0,0,27.5,true,4.621,-6.25,40,true,0
518047,2,27.375961,-82.456406,7.3,217.7,987.37,false,true,0.025,-0.009,0.911,13.78,-10.94,1.99,0,0,0,27.5,true,4.622,-6.25,30,true,0
518084,2,27.375961,-82.456406,7.3,215.19,987.67,false,true,0.022,-0.011,0.912,13.72,-10.76,1.84,0,0,0,27.5,true,5.135,-7.5,40,true,0
518121,2,27.375961,-82.456406,7.3,217.56,987.39,false,true,0.025,-0.009,0.91,13.82,-10.77,1.92,0,0,0,27.4,true,5.198,-7.5,40,true,0
518223,2,27.375961,-82.456406,7.3,217.78,987.36,false,true,0.028,-0.012,0.91,13.84,-10.82,1.83,0,0,0,27.5,true,5.209,-7.5,40,true,0
518260,2,27.375961,-82.456406,7.3,218.05,987.33,false,true,0.02,-0.013,0.906,13.86,-10.91,1.89,0,0,0,27.5,true,4.423,-6.25,30,true,0
518297,2,27.375961,-82.456406,7.3,217.94,987.35,false,true,0.024,-0.011,0.912,13.89,-10.91,1.84,0,0,0,27.5,true,4.412,-6.25,30,true,0
518334,2,27.375961,-82.456406,7.3,218.16,987.32,false,true,0.021,-0.01,0.91,13.86,-10.82,1.89,0,0,0,27.4,true,4.414,-7.5,40,true,0
518371,2,27.375961,-82.456406,7.3,217.74,987.37,false,true,0.023,-0.011,0.904,13.83,-10.81,1.94,0,0,0,27.5,true,5.095,-6.25,30,true,0
518408,2,27.375961,-82.456406,7.3,217.45,987.4,false,true,0.021,-0.009,0.903,13.76,-10.89,1.9,0,0,0,27.4,true,5.193,-6.25,40,true,0
518482,2,27.375961,-82.456406,7.3,217.74,987.37,false,true,0.026,-0.011,0.915,13.79,-10.94,1.99,0,0,0,27.5,true,4.806,-6.25,30,true,0
518519,2,27.375961,-82.456406,7.3,217.16,987.44,false,true,0.022,-0.012,0.91,13.84,-10.78,1.91,0,0,0,27.5,true,4.628,-7.5,30,true,0
518556,2,27.375961,-82.456406,7.3,217.51,987.4,false,true,0.024,-0.012,0.911,13.8,-10.79,1.93,0,0,0,27.5,true,4.622,-6.25,30,true,0
518593,2,27.375961,-82.456406,7.3,211,988.16,false,true,0.023,-0.009,0.91,13.83,-10.82,1.9,0,0,0,27.4,true,4.615,-6.25,30,true,0
518630,2,27.375961,-82.456406,7.3,217.54,987.39,false,true,0.023,-0.015,0.913,13.81,-10.87,2.02,0,0,0,27.5,true,5.146,-7.5,40,true,0
518667,2,27.375961,-82.456406,7.3,217.5,987.4,false,true,0.023,-0.011,0.912,13.93,-10.91,1.95,0,0,0,27.5,true,5.19,-7.5,40,true,0
518778,2,27.375961,-82.456406,7.3,218.44,987.29,false,true,0.023,-0.01,0.911,13.76,-10.92,1.89,0,0,0,27.5,true,4.566,-5,30,true,0
518815,2,27.375961,-82.456406,7.3,217.8,987.36,false,true,0.023,-0.011,0.903,13.86,-10.88,1.98,0,0,0,27.5,true,4.425,-6.25,30,true,0
518852,2,27.375961,-82.456406,7.3,218,987.34,false,true,0.025,-0.012,0.909,13.8,-10.79,2.02,0,0,0,27.4,true,4.419,-7.5,40,true,0
518889,2,27.375961,-82.456406,7.3,218.01,987.34,false,true,0.025,-0.012,0.906,13.81,-10.92,1.77,0,0,0,27.4,true,4.421,-6.25,30,true,0
518926,2,27.375961,-82.456406,7.3,217.42,987.41,false,true,0.022,-0.01,0.911,13.77,-10.85,2.03,0,0,0,27.4,true,5.156,-6.25,40,true,0
518963,2,27.375961,-82.456406,7.3,217.35,987.41,false,true,0.025,-0.011,0.913,13.78,-10.82,2.08,0,0,0,27.4,true,5.196,-7.5,40,true,0
519000,2,27.375961,-82.456406,7.3,215.6,987.62,false,true,0.019,-0.009,0.906,13.89,-10.82,1.93,0,0,0,27.4,true,5.2,-7.5,40,true,0
519074,2,27.375961,-82.456406,7.3,217.16,987.44,false,true,0.02,-0.011,0.911,13.73,-10.81,1.95,0,0,0,27.5,true,5.199,-7.5,40,true,0
519111,2,27.375961,-82.456406,7.3,217.75,987.37,false,true,0.018,-0.012,0.907,13.89,-10.88,1.89,0,0,0,27.5,true,4.64,-6.25,30,true,0
519148,2,27.375961,-82.456406,7.3,217.1,987.44,false,true,0.027,-0.011,0.906,13.96,-10.96,1.93,0,0,0,27.5,true,4.619,-6.25,30,true,0
519185,2,27.375961,-82.456406,7.3,217.54,987.39,false,true,0.021,-0.013,0.901,13.8,-10.94,1.9,0,0,0,27.5,true,4.62,-7.5,40,true,0
519222,2,27.375961,-82.456406,7.3,218.39,987.29,false,true,0.023,-0.012,0.908,13.91,-10.92,1.89,0,0,0,27.5,true,5.11,-7.5,40,true,0
519259,2,27.375961,-82.456406,7.3,217.71,987.37,false,true,0.021,-0.012,0.906,13.94,-10.9,1.83,0,0,0,27.5,true,5.19,-6.25,40,true,0
519333,2,27.375961,-82.456406,7.3,217.63,987.38,false,true,0.018,-0.006,0.91,13.79,-10.89,1.93,0,0,0,27.5,true,4.695,-6.25,30,true,0
519370,2,27.375961,-82.456406,7.3,217.92,987.35,false,true,0.023,-0.01,0.91,13.87,-10.78,2.01,0,0,0,27.5,true,4.429,-7.5,40,true,0
519407,2,27.375961,-82.456406,7.3,217.73,987.37,false,true,0.02,-0.007,0.911,13.85,-10.8,1.99,0,0,0,27.4,true,4.419,-7.5,40,true,0
519444,2,27.375961,-82.456406,7.3,217.73,987.37,false,true,0.017,-0.01,0.907,13.85,-10.93,1.92,0,0,0,27.5,true,4.416,-6.25,30,true,0
519481,2,27.375961,-82.456406,7.3,217.72,987.37,false,true,0.024,-0.007,0.907,13.85,-10.83,1.82,0,0,0,27.5,true,5.128,-7.5,40,true,0
519518,2,27.375961,-82.456406,7.3,217.71,987.37,false,true,0.023,-0.014,0.912,13.83,-10.89,1.99,0,0,0,27.5,true,5.193,-8.75,50,true,0
519629,2,27.375961,-82.456406,7.3,217.9,987.35,false,true,0.024,-0.011,0.915,13.92,-10.91,1.87,0,0,0,27.5,true,4.744,-6.25,30,true,0
519666,2,27.375961,-82.456406,7.3,218,987.34,false,true,0.018,-0.01,0.903,13.84,-11.01,1.95,0,0,0,27.5,true,4.621,-6.25,30,true,0
519703,2,27.375961,-82.456406,7.3,217.7,987.37,false,true,0.023,-0.01,0.912,13.74,-10.82,1.93,0,0,0,27.5,true,4.619,-7.5,40,true,0
519740,2,27.375961,-82.456406,7.3,217.05,987.45,false,true,0.021,-0.012,0.907,13.9,-10.92,1.88,0,0,0,27.5,true,4.619,-6.25,40,true,0
519777,2,27.375961,-82.456406,7.3,217.33,987.42,false,true,0.023,-0.017,0.907,13.77,-10.87,1.93,0,0,0,27.5,true,5.162,-7.5,40,true,0
519814,2,27.375961,-82.456406,7.3,217.95,987.34,false,true,0.021,-0.008,0.907,13.85,-10.85,1.89,0,0,0,27.5,true,5.193,-7.5,40,true,0
519925,2,27.375961,-82.456406,7.3,215.71,987.61,false,true,0.022,-0.008,0.908,13.97,-10.8,1.92,0,0,0,27.5,true,4.706,-7.5,40,true,0
519962,2,27.375961,-82.456406,7.3,216.18,987.55,false,true,0.025,-0.01,0.906,13.82,-10.89,2.02,0,0,0,27.4,true,4.424,-6.25,30,true,0
519999,2,27.375961,-82.456406,7.3,217.9,987.35,false,true,0.019,-0.01,0.907,13.89,-10.87,1.94,0,0,0,27.5,true,4.416,-7.5,40,true,0
520036,2,27.375961,-82.456406,7.3,216.23,987.55,false,true,0.021,-0.01,0.909,13.92,-11,1.84,0,0,0,27.4,true,4.418,-6.25,30,true,0
520073,2,27.375961,-82.456406,7.3,217.47,987.4,false,true,0.021,-0.009,0.91,13.81,-10.79,1.94,0,0,0,27.4,true,5.135,-7.5,40,true,0
520110,2,27.375961,-82.456406,7.3,217.44,987.4,false,true,0.022,-0.01,0.911,13.78,-10.78,1.95,0,0,0,27.5,true,5.193,-7.5,40,true,0
520212,2,27.375961,-82.456406,7.3,217.46,987.4,false,true,0.021,-0.013,0.905,13.8,-10.92,1.9,0,0,0,27.5,true,4.899,-5,30,true,0
520249,2,27.375961,-82.456406,7.3,217.38,987.41,false,true,0.022,-0.01,0.906,13.73,-10.96,1.82,0,0,0,27.5,true,4.634,-6.25,30,true,0
520286,2,27.375961,-82.456406,7.3,217.8,987.36,false,true,0.024,-0.01,0.904,13.85,-10.88,1.88,0,0,0,27.5,true,4.619,-8.75,40,true,0
520324,2,27.375961,-82.456406,7.3,218.27,987.31,false,true,0.028,-0.014,0.908,13.86,-10.93,1.84,0,0,0,27.4,true,4.617,-6.25,30,true,0
520361,2,27.375961,-82.456406,7.3,218.23,987.31,false,true,0.023,-0.01,0.901,13.75,-10.88,1.89,0,0,0,27.4,true,5.144,-7.5,40,true,0
520398,2,27.375961,-82.456406,7.3,217.64,987.38,false,true,0.022,-0.011,0.91,13.82,-10.84,1.87,0,0,0,27.5,true,4.787,-7.5,40,true,0
520509,2,27.375961,-82.456406,7.3,217.49,987.4,false,true,0.021,-0.012,0.905,13.82,-10.84,1.95,0,0,0,27.5,true,4.628,-7.5,40,true,0
520546,2,27.375961,-82.456406,7.3,217.6,987.39,false,true,0.025,-0.014,0.912,13.81,-10.92,1.91,0,0,0,27.5,true,4.425,-6.25,30,true,0
530490,0,27.375961,-82.456406,7.3,217.6,987.39,false,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0
532490,0,27.375961,-82.456406,7.3,217.6,987.39,false,false,0,0,0,0,0,0,0,0,0,0,false,0,0,0,false,0
