Timestamp,Mode,Latitude,Longitude,Altitude GPS (m),Altitude Pressure (m),Pressure (Pa),GPS Valid,Pressure Valid,Accel X (g),Accel Y (g),Accel Z (g),Gyro X (deg/s),Gyro Y (deg/s),Gyro Z (deg/s),Mag X (µT),Mag Y (µT),Mag Z (µT),IMU Temp (°C),IMU Valid,Bus Voltage (V),Current (mA),Power (mW),Power Valid,RSSI (dBm)
75048,2,0,0,0,217.82,987.36,false,true,0.021,-0.011,0.905,13.88,-10.75,1.89,0,0,0,26.9,true,4.401,-7.5,40,true,0
75085,2,0,0,0,217.54,987.39,false,true,0.024,-0.013,0.912,13.79,-10.81,2.03,0,0,0,26.9,true,4.395,-6.25,30,true,0
75122,2,0,0,0,218.1,987.33,false,true,0.024,-0.009,0.907,13.85,-10.85,1.97,0,0,0,26.9,true,4.389,-7.5,40,true,0
75160,2,0,0,0,217.21,987.43,false,true,0.025,-0.011,0.912,13.85,-10.82,1.95,0,0,0,26.9,true,5.114,-7.5,40,true,0
75197,2,0,0,0,217.3,987.42,false,true,0.026,-0.013,0.912,13.82,-10.76,1.95,0,0,0,26.9,true,5.166,-7.5,40,true,0
75308,2,0,0,0,217.68,987.38,false,true,0.025,-0.008,0.912,13.88,-10.99,2.03,0,0,0,27,true,4.719,-6.25,30,true,0
75345,2,0,0,0,217.69,987.38,false,true,0.026,-0.009,0.912,13.79,-10.79,1.85,0,0,0,27,true,4.613,-6.25,30,true,0
75382,2,0,0,0,218.05,987.33,false,true,0.03,-0.009,0.908,13.88,-10.82,1.83,0,0,0,26.9,true,4.606,-7.5,40,true,0
75419,2,0,0,0,218.33,987.3,false,true,0.024,-0.007,0.916,13.9,-10.82,1.96,0,0,0,26.9,true,4.609,-6.25,30,true,0
75456,2,0,0,0,217.74,987.37,false,true,0.026,-0.008,0.909,13.73,-10.83,2.03,0,0,0,26.9,true,5.164,-7.5,40,true,0
75493,2,0,0,0,217.05,987.45,false,true,0.025,-0.004,0.911,13.96,-10.95,1.94,0,0,0,26.9,true,5.187,-6.25,40,true,0
75604,2,0,0,0,217.66,987.38,false,true,0.025,-0.007,0.913,13.71,-10.84,1.87,0,0,0,26.9,true,5.187,-3.75,10,true,0
75641,2,0,0,0,215.87,987.59,false,true,0.027,-0.011,0.913,13.82,-10.86,1.92,0,0,0,26.9,true,4.424,-6.25,30,true,0
75679,2,0,0,0,218.6,987.27,false,true,0.027,-0.004,0.914,13.83,-10.89,1.99,0,0,0,26.9,true,4.405,-6.25,30,true,0
75716,2,0,0,0,218.14,987.32,false,true,0.025,-0.014,0.908,13.78,-10.78,2.05,0,0,0,26.9,true,4.395,-6.25,10,true,0
75753,2,0,0,0,217.43,987.41,false,true,0.024,-0.01,0.909,13.71,-10.83,1.83,0,0,0,26.9,true,5.075,-7.5,30,true,0
75790,2,0,0,0,217.78,987.36,false,true,0.023,-0.012,0.915,13.79,-10.76,1.95,0,0,0,26.9,true,5.166,-7.5,40,true,0
75901,2,0,0,0,217.74,987.37,false,true,0.024,-0.013,0.91,13.84,-10.9,1.88,0,0,0,26.9,true,4.834,-6.25,30,true,0
75938,2,0,0,0,217.54,987.39,false,true,0.027,-0.014,0.911,13.81,-10.86,1.89,0,0,0,26.9,true,4.614,-6.25,30,true,0
75975,2,0,0,0,216.76,987.48,false,true,0.023,-0.009,0.91,13.85,-10.82,1.98,0,0,0,26.9,true,4.605,-7.5,40,true,0
76012,2,0,0,0,217.36,987.41,false,true,0.024,-0.01,0.914,13.87,-10.84,1.95,0,0,0,26.9,true,4.605,-7.5,40,true,0
76049,2,0,0,0,217.56,987.39,false,true,0.025,-0.01,0.911,13.77,-10.87,1.97,0,0,0,26.9,true,5.136,-8.75,50,true,0
76086,2,0,0,0,218.09,987.33,false,true,0.023,-0.01,0.914,13.87,-10.8,1.98,0,0,0,26.9,true,5.184,-6.25,40,true,0
76124,2,0,0,0,217.73,987.37,false,true,0.028,-0.01,0.913,13.77,-10.79,1.98,0,0,0,26.9,true,5.186,-7.5,40,true,0
76194,2,0,0,0,217.86,987.36,false,true,0.021,-0.008,0.912,13.79,-10.89,1.87,0,0,0,26.9,true,5.187,-5,30,true,0
76234,2,0,0,0,217.31,987.42,false,true,0.021,-0.009,0.911,13.81,-10.78,2,0,0,0,26.9,true,4.412,-7.5,40,true,0
76271,2,0,0,0,217.79,987.36,false,true,0.026,-0.011,0.906,13.82,-10.81,1.85,0,0,0,26.9,true,4.4,-6.25,30,true,0
76308,2,0,0,0,217.52,987.4,false,true,0.023,-0.01,0.909,13.81,-10.84,1.96,0,0,0,26.9,true,4.392,-7.5,40,true,0
76345,2,0,0,0,217.73,987.37,false,true,0.023,-0.012,0.912,13.81,-10.88,1.95,0,0,0,26.9,true,5.07,-7.5,40,true,0
76382,2,0,0,0,217.69,987.37,false,true,0.024,-0.008,0.917,13.85,-10.79,1.82,0,0,0,26.9,true,5.17,-6.25,40,true,0
76493,2,0,0,0,217.77,987.36,false,true,0.023,-0.007,0.908,13.74,-10.82,1.82,0,0,0,26.9,true,4.811,-7.5,40,true,0
76530,2,0,0,0,217.5,987.4,false,true,0.027,-0.01,0.913,13.79,-10.81,1.82,0,0,0,26.9,true,4.616,-7.5,30,true,0
76567,2,0,0,0,215.31,987.66,false,true,0.025,-0.013,0.916,13.83,-10.87,1.79,0,0,0,26.9,true,4.608,-6.25,40,true,0
76604,2,0,0,0,217.92,987.35,false,true,0.023,-0.013,0.909,13.83,-10.83,1.91,0,0,0,26.9,true,4.609,-8.75,40,true,0
76641,2,0,0,0,217.57,987.39,false,true,0.022,-0.01,0.904,13.79,-10.89,1.91,0,0,0,26.9,true,5.134,-7.5,40,true,0
76678,2,0,0,0,217.36,987.41,false,true,0.024,-0.012,0.904,13.79,-10.86,2.03,0,0,0,26.9,true,5.186,-7.5,40,true,0
76789,2,0,0,0,216.77,987.48,false,true,0.025,-0.009,0.907,13.73,-10.95,1.95,0,0,0,27,true,4.593,-6.25,30,true,0
76826,2,0,0,0,218.3,987.3,false,true,0.029,-0.012,0.904,13.77,-10.78,1.97,0,0,0,26.9,true,4.406,-7.5,40,true,0
76863,2,0,0,0,217.44,987.4,false,true,0.022,-0.006,0.913,13.75,-10.88,1.92,0,0,0,26.9,true,4.401,-7.5,40,true,0
76900,2,0,0,0,217.18,987.43,false,true,0.024,-0.009,0.909,13.74,-10.87,1.99,0,0,0,26.9,true,4.395,-7.5,40,true,0
76937,2,0,0,0,218,987.34,false,true,0.02,-0.009,0.902,13.81,-10.85,1.88,0,0,0,26.9,true,5.133,-7.5,40,true,0
76974,2,0,0,0,217.52,987.39,false,true,0.025,-0.012,0.91,13.81,-10.95,1.89,0,0,0,26.9,true,5.177,-7.5,40,true,0
77085,2,0,0,0,218.06,987.33,false,true,0.021,-0.009,0.912,13.75,-10.83,1.85,0,0,0,26.9,true,4.824,-6.25,30,true,0
77122,2,0,0,0,217.94,987.35,false,true,0.025,-0.008,0.906,13.87,-10.76,1.76,0,0,0,27,true,4.619,-7.5,40,true,0
77159,2,0,0,0,217.2,987.43,false,true,0.025,-0.012,0.908,13.81,-10.82,1.98,0,0,0,26.9,true,4.608,-7.5,40,true,0
77196,2,0,0,0,217.73,987.37,false,true,0.028,-0.01,0.915,13.89,-10.75,1.86,0,0,0,26.9,true,4.61,-6.25,30,true,0
77233,2,0,0,0,217.57,987.39,false,true,0.024,-0.012,0.912,13.79,-10.77,1.9,0,0,0,26.9,true,5.122,-6.25,40,true,0
77270,2,0,0,0,217.81,987.36,false,true,0.024,-0.009,0.908,13.76,-10.74,1.94,0,0,0,26.9,true,5.175,-6.25,40,true,0
77381,2,0,0,0,217.3,987.42,false,true,0.024,-0.004,0.91,13.79,-10.82,1.78,0,0,0,27,true,4.569,-5,40,true,0
77418,2,0,0,0,217.92,987.35,false,true,0.025,-0.012,0.911,13.82,-10.87,1.81,0,0,0,26.9,true,4.41,-6.25,40,true,0
77455,2,0,0,0,217.4,987.41,false,true,0.026,-0.008,0.9,13.77,-10.83,1.95,0,0,0,26.9,true,4.407,-6.25,30,true,0
77492,2,0,0,0,217.73,987.37,false,true,0.024,-0.011,0.907,13.77,-10.85,1.96,0,0,0,26.9,true,4.399,-7.5,40,true,0
77529,2,0,0,0,218.27,987.31,false,true,0.027,-0.013,0.913,13.79,-10.92,1.95,0,0,0,27,true,5.139,-6.25,40,true,0
77566,2,0,0,0,217.88,987.35,false,true,0.025,-0.01,0.908,13.82,-10.79,1.89,0,0,0,27,true,5.177,-8.75,50,true,0
77677,2,0,0,0,217.65,987.38,false,true,0.023,-0.01,0.91,13.89,-10.85,1.82,0,0,0,27,true,4.83,-7.5,40,true,0
77714,2,0,0,0,218.04,987.33,false,true,0.025,-0.014,0.905,13.76,-10.75,1.85,0,0,0,27,true,4.61,-7.5,40,true,0
77751,2,0,0,0,217.74,987.37,false,true,0.026,-0.01,0.914,13.78,-10.97,2.01,0,0,0,27,true,4.606,-6.25,30,true,0
77788,2,0,0,0,218.19,987.32,false,true,0.024,-0.009,0.912,13.82,-10.82,1.84,0,0,0,27,true,4.605,-7.5,40,true,0
77825,2,0,0,0,217.76,987.37,false,true,0.024,-0.009,0.912,13.89,-10.72,1.95,0,0,0,27,true,5.135,-7.5,40,true,0
77862,2,0,0,0,217.48,987.4,false,true,0.024,-0.007,0.913,13.88,-10.87,2.05,0,0,0,27,true,5.182,-7.5,40,true,0
77973,2,0,0,0,217.44,987.4,false,true,0.024,-0.007,0.914,13.76,-10.72,1.85,0,0,0,27,true,4.571,-6.25,30,true,0
78010,2,0,0,0,218.33,987.3,false,true,0.022,-0.011,0.915,13.79,-10.91,1.94,0,0,0,27,true,4.399,-6.25,30,true,0
78047,2,0,0,0,218,987.34,false,true,0.023,-0.01,0.907,13.84,-10.76,1.98,0,0,0,26.9,true,4.398,-7.5,40,true,0
78084,2,0,0,0,216.91,987.47,false,true,0.022,-0.014,0.909,13.85,-10.87,1.77,0,0,0,26.9,true,4.389,-6.25,30,true,0
78121,2,0,0,0,218,987.34,false,true,0.024,-0.01,0.91,13.79,-10.88,1.92,0,0,0,26.9,true,5.131,-8.75,50,true,0
78158,2,0,0,0,217.45,987.4,false,true,0.028,-0.01,0.911,13.88,-10.82,1.94,0,0,0,26.9,true,5.179,-7.5,40,true,0
78260,2,0,0,0,218.04,987.33,false,true,0.026,-0.01,0.912,13.78,-10.85,1.94,0,0,0,26.9,true,5.193,-7.5,40,true,0
78297,2,0,0,0,218.32,987.3,false,true,0.029,-0.012,0.91,13.81,-10.84,1.89,0,0,0,27,true,4.629,-7.5,40,true,0
78334,2,0,0,0,218.27,987.31,false,true,0.021,-0.011,0.912,13.92,-10.78,1.89,0,0,0,27,true,4.61,-7.5,40,true,0
78371,2,0,0,0,217.69,987.38,false,true,0.025,-0.01,0.908,13.81,-10.78,1.82,0,0,0,27,true,4.611,-6.25,30,true,0
78408,2,0,0,0,215.96,987.58,false,true,0.025,-0.012,0.906,13.86,-10.76,2.08,0,0,0,26.9,true,5.089,-8.75,40,true,0
78445,2,0,0,0,218.5,987.28,false,true,0.022,-0.011,0.911,13.89,-10.86,1.75,0,0,0,26.9,true,5.185,-7.5,40,true,0
78556,2,0,0,0,217.92,987.35,false,true,0.025,-0.009,0.91,13.8,-10.87,1.93,0,0,0,27,true,4.566,-6.25,30,true,0
78593,2,0,0,0,217.98,987.34,false,true,0.024,-0.008,0.909,13.87,-10.82,1.96,0,0,0,26.9,true,4.406,-7.5,40,true,0
78630,2,0,0,0,218.09,987.33,false,true,0.023,-0.008,0.911,13.73,-10.94,1.82,0,0,0,27,true,4.405,-6.25,30,true,0
78667,2,0,0,0,218.44,987.29,false,true,0.026,-0.008,0.905,13.87,-10.78,1.86,0,0,0,26.9,true,4.399,-7.5,40,true,0
78704,2,0,0,0,216.97,987.46,false,true,0.024,-0.009,0.91,13.93,-10.79,1.85,0,0,0,26.9,true,5.145,-7.5,40,true,0
78741,2,0,0,0,210.65,988.2,false,true,0.028,-0.009,0.907,13.88,-10.69,1.89,0,0,0,26.9,true,5.179,-7.5,40,true,0
78852,2,0,0,0,210.58,988.21,false,true,0.025,-0.012,0.912,13.88,-10.79,1.8,0,0,0,27,true,4.791,-5,30,true,0
78889,2,0,0,0,213.75,987.84,false,true,0.023,-0.013,0.908,13.79,-10.92,1.92,0,0,0,26.9,true,4.615,-6.25,30,true,0
78926,2,0,0,0,210.24,988.25,false,true,0.028,-0.006,0.911,13.8,-10.76,2.05,0,0,0,27,true,4.606,-6.25,30,true,0
78963,2,0,0,0,218.6,987.27,false,true,0.023,-0.011,0.904,13.81,-10.76,1.89,0,0,0,26.9,true,4.608,-6.25,30,true,0
79000,2,0,0,0,217.32,987.42,false,true,0.027,-0.01,0.921,13.81,-10.88,1.83,0,0,0,27,true,5.141,-7.5,40,true,0
79037,2,0,0,0,217.64,987.38,false,true,0.025,-0.013,0.906,13.85,-10.85,1.86,0,0,0,27,true,5.186,-6.25,40,true,0
79148,2,0,0,0,217.66,987.38,false,true,0.028,-0.011,0.913,13.79,-10.82,1.79,0,0,0,27,true,4.552,-8.75,40,true,0
79185,2,0,0,0,217.9,987.35,false,true,0.027,-0.009,0.908,13.79,-10.88,1.78,0,0,0,26.9,true,4.414,-8.75,40,true,0
79222,2,0,0,0,217.35,987.41,false,true,0.026,-0.007,0.91,13.78,-10.79,1.88,0,0,0,27,true,4.416,-7.5,40,true,0
79259,2,0,0,0,218.16,987.32,false,true,0.02,-0.01,0.911,13.82,-10.89,1.82,0,0,0,26.9,true,4.407,-6.25,30,true,0
79296,2,0,0,0,218.05,987.33,false,true,0.026,-0.008,0.913,13.8,-10.84,1.86,0,0,0,26.9,true,5.142,-7.5,40,true,0
79333,2,0,0,0,217.39,987.41,false,true,0.025,-0.011,0.911,13.89,-10.79,1.85,0,0,0,27,true,5.184,-7.5,40,true,0
79444,2,0,0,0,217.61,987.38,false,true,0.024,-0.013,0.908,13.92,-10.76,1.81,0,0,0,27,true,4.805,-5,30,true,0
79481,2,0,0,0,218.15,987.32,false,true,0.025,-0.011,0.91,13.82,-10.86,1.91,0,0,0,27,true,4.613,-6.25,30,true,0
79518,2,0,0,0,216.19,987.55,false,true,0.027,-0.011,0.909,13.76,-10.81,1.89,0,0,0,27,true,4.606,-7.5,40,true,0
79555,2,0,0,0,217.81,987.36,false,true,0.025,-0.007,0.909,13.89,-10.87,1.85,0,0,0,27,true,4.609,-7.5,30,true,0
79592,2,0,0,0,218.12,987.32,false,true,0.025,-0.008,0.906,13.82,-10.84,2.02,0,0,0,27,true,5.144,-6.25,40,true,0
79629,2,0,0,0,217.44,987.4,false,true,0.024,-0.009,0.904,13.82,-10.82,1.89,0,0,0,27,true,5.187,-6.25,40,true,0
79740,2,0,0,0,213.36,987.88,false,true,0.022,-0.008,0.909,13.92,-10.85,1.97,0,0,0,27,true,4.778,-7.5,40,true,0
79777,2,0,0,0,217.31,987.42,false,true,0.027,-0.007,0.912,13.82,-10.85,1.86,0,0,0,27,true,4.41,-6.25,30,true,0
79814,2,0,0,0,217.89,987.35,false,true,0.027,-0.013,0.906,13.79,-10.79,1.88,0,0,0,27,true,4.398,-7.5,40,true,0
79851,2,0,0,0,217.74,987.37,false,true,0.026,-0.01,0.909,13.87,-10.84,1.93,0,0,0,26.9,true,4.395,-6.25,30,true,0
79888,2,0,0,0,217.49,987.4,false,true,0.025,-0.011,0.913,13.76,-10.73,1.92,0,0,0,27,true,5.099,-6.25,30,true,0
79925,2,0,0,0,217.41,987.41,false,true,0.027,-0.011,0.906,13.82,-10.73,1.86,0,0,0,27,true,5.171,-7.5,40,true,0
80036,2,0,0,0,217.92,987.35,false,true,0.029,-0.008,0.908,13.89,-10.77,1.89,0,0,0,27,true,4.773,-6.25,40,true,0
80073,2,0,0,0,217.18,987.44,false,true,0.022,-0.009,0.905,13.82,-10.76,2.02,0,0,0,27,true,4.613,-7.5,40,true,0
80110,2,0,0,0,218.02,987.34,false,true,0.025,-0.01,0.91,13.92,-10.77,1.9,0,0,0,27,true,4.61,-7.5,40,true,0
80147,2,0,0,0,217.82,987.36,false,true,0.026,-0.011,0.91,13.8,-10.79,2.03,0,0,0,27,true,4.613,-6.25,30,true,0
80184,2,0,0,0,217.98,987.34,false,true,0.027,-0.009,0.91,13.79,-10.84,2.08,0,0,0,26.9,true,5.149,-7.5,40,true,0
80221,2,0,0,0,217.64,987.38,false,true,0.026,-0.011,0.913,13.89,-10.85,1.88,0,0,0,27,true,5.189,-6.25,40,true,0
80323,2,0,0,0,217.64,987.38,false,true,0.023,-0.009,0.913,13.93,-10.89,1.92,0,0,0,27,true,4.549,-7.5,40,true,0
80360,2,0,0,0,217.21,987.43,false,true,0.021,-0.015,0.916,13.75,-10.82,1.81,0,0,0,27,true,4.409,-6.25,30,true,0
80397,2,0,0,0,218.09,987.33,false,true,0.024,-0.011,0.905,13.92,-10.9,1.9,0,0,0,27,true,4.41,-6.25,30,true,0
80434,2,0,0,0,216.61,987.5,false,true,0.024,-0.006,0.908,13.78,-10.83,1.92,0,0,0,27,true,4.4,-7.5,40,true,0
80471,2,0,0,0,216.96,987.46,false,true,0.026,-0.009,0.91,13.81,-10.79,1.92,0,0,0,27,true,5.148,-6.25,40,true,0
80508,2,0,0,0,217.2,987.43,false,true,0.025,-0.01,0.911,13.82,-10.82,1.86,0,0,0,27,true,5.18,-7.5,40,true,0
80619,2,0,0,0,218.24,987.31,false,true,0.025,-0.011,0.901,13.84,-10.86,1.85,0,0,0,27,true,4.767,-6.25,30,true,0
80656,2,0,0,0,216.99,987.46,false,true,0.028,-0.01,0.91,13.79,-10.89,1.84,0,0,0,27,true,4.616,-7.5,40,true,0
80693,2,0,0,0,217.44,987.4,false,true,0.026,-0.012,0.906,13.8,-10.73,1.89,0,0,0,27,true,4.61,-6.25,30,true,0
80730,2,0,0,0,217.68,987.38,false,true,0.026,-0.01,0.911,13.85,-10.9,1.91,0,0,0,27,true,4.61,-5,30,true,0
80767,2,0,0,0,217.66,987.38,false,true,0.029,-0.01,0.912,13.89,-10.82,1.85,0,0,0,27,true,5.148,-7.5,40,true,0
80804,2,0,0,0,217.9,987.35,false,true,0.023,-0.012,0.904,13.72,-10.82,1.93,0,0,0,27,true,5.189,-8.75,50,true,0
80915,2,0,0,0,217.72,987.37,false,true,0.024,-0.011,0.909,13.82,-10.81,1.89,0,0,0,27,true,4.528,-7.5,40,true,0
80952,2,0,0,0,217.17,987.44,false,true,0.024,-0.012,0.909,13.76,-10.84,1.98,0,0,0,27,true,4.404,-6.25,40,true,0
80989,2,0,0,0,216.77,987.48,false,true,0.027,-0.013,0.913,13.81,-10.79,1.8,0,0,0,26.9,true,4.403,-6.25,30,true,0
81026,2,0,0,0,217.24,987.43,false,true,0.027,-0.01,0.91,13.79,-10.76,1.81,0,0,0,27,true,4.395,-7.5,40,true,0
81063,2,0,0,0,217.65,987.38,false,true,0.028,-0.013,0.909,13.79,-10.87,1.95,0,0,0,27,true,5.14,-8.75,50,true,0
81100,2,0,0,0,201.08,989.33,false,true,0.027,-0.014,0.911,13.76,-10.89,2.03,0,0,0,26.9,true,5.175,-7.5,40,true,0
81211,2,0,0,0,216.73,987.49,false,true,0.024,-0.012,0.904,13.75,-10.72,1.89,0,0,0,27,true,4.746,-6.25,30,true,0
81248,2,0,0,0,217.43,987.41,false,true,0.026,-0.01,0.898,13.78,-10.79,1.93,0,0,0,27,true,4.617,-7.5,40,true,0
81285,2,0,0,0,217.43,987.41,false,true,0.027,-0.009,0.901,13.85,-10.73,1.86,0,0,0,27,true,4.61,-6.25,30,true,0
81322,2,0,0,0,217.66,987.38,false,true,0.025,-0.011,0.905,13.73,-10.85,1.85,0,0,0,27,true,4.61,-6.25,40,true,0
81359,2,0,0,0,217.33,987.42,false,true,0.022,-0.012,0.914,13.83,-10.73,1.79,0,0,0,27,true,5.151,-6.25,40,true,0
81396,2,0,0,0,217.46,987.4,false,true,0.025,-0.011,0.913,13.79,-10.76,1.93,0,0,0,27,true,5.189,-6.25,40,true,0
81433,2,0,0,0,218,987.34,false,true,0.022,-0.01,0.909,13.82,-10.76,1.89,0,0,0,27,true,5.196,-7.5,40,true,0
81507,2,0,0,0,217.99,987.34,false,true,0.026,-0.009,0.915,13.79,-10.8,1.97,0,0,0,27,true,4.735,-6.25,30,true,0
81544,2,0,0,0,217.51,987.4,false,true,0.023,-0.008,0.908,13.77,-10.82,1.95,0,0,0,27,true,4.424,-6.25,30,true,0
81581,2,0,0,0,217.9,987.35,false,true,0.027,-0.008,0.908,13.85,-10.87,1.92,0,0,0,27,true,4.41,-6.25,30,true,0
81618,2,0,0,0,217.38,987.41,false,true,0.023,-0.008,0.912,13.73,-10.81,2.02,0,0,0,26.9,true,4.403,-7.5,40,true,0
81655,2,0,0,0,217.62,987.38,false,true,0.022,-0.013,0.906,13.82,-10.91,1.94,0,0,0,27,true,5.113,-7.5,40,true,0
81692,2,0,0,0,217.61,987.38,false,true,0.025,-0.012,0.913,13.79,-10.82,1.91,0,0,0,26.9,true,5.17,-7.5,40,true,0
81803,2,0,0,0,217.54,987.39,false,true,0.027,-0.013,0.915,13.78,-10.78,2.02,0,0,0,27,true,4.754,-6.25,40,true,0
81840,2,0,0,0,217.27,987.42,false,true,0.025,-0.009,0.908,13.82,-10.79,1.79,0,0,0,27,true,4.615,-7.5,40,true,0
81877,2,0,0,0,217.89,987.35,false,true,0.022,-0.01,0.91,13.81,-10.74,1.88,0,0,0,27,true,4.61,-6.25,30,true,0
81914,2,0,0,0,218.35,987.3,false,true,0.026,-0.009,0.907,13.85,-10.85,1.89,0,0,0,27,true,4.609,-6.25,30,true,0
