Timestamp,Mode,Latitude,Longitude,Altitude GPS (m),Altitude Pressure (m),Pressure (Pa),GPS Valid,Pressure Valid,Accel X (g),Accel Y (g),Accel Z (g),Gyro X (deg/s),Gyro Y (deg/s),Gyro Z (deg/s),Mag X (µT),Mag Y (µT),Mag Z (µT),IMU Temp (°C),IMU Valid,Bus Voltage (V),Current (mA),Power (mW),Power Valid,RSSI (dBm)
42695,2,0,0,0,218.26,987.31,false,true,0.022,-0.008,0.91,13.96,-10.83,1.67,0,0,0,27,true,4.856,-7.5,40,true,0
42732,2,0,0,0,219.13,987.21,false,true,0.031,-0.015,0.907,13.87,-10.86,1.76,0,0,0,27,true,4.566,-6.25,30,true,0
42769,2,0,0,0,218.21,987.31,false,true,0.022,-0.013,0.909,13.82,-10.82,1.73,0,0,0,27,true,4.551,-7.5,40,true,0
42806,2,0,0,0,218.4,987.29,false,true,0.025,-0.01,0.913,13.88,-10.79,1.73,0,0,0,27,true,4.549,-7.5,40,true,0
42843,2,0,0,0,218.09,987.33,false,true,0.027,-0.012,0.906,13.82,-10.83,1.86,0,0,0,27,true,5.089,-7.5,40,true,0
42880,2,0,0,0,218.83,987.24,false,true,0.023,-0.01,0.9,13.85,-10.71,1.68,0,0,0,27,true,5.157,-8.75,50,true,0
42992,2,0,0,0,218.09,987.33,false,true,0.025,-0.011,0.907,13.8,-10.64,1.85,0,0,0,27,true,4.571,-5,30,true,0
43029,2,0,0,0,217.58,987.39,false,true,0.025,-0.011,0.905,13.9,-10.88,1.74,0,0,0,27,true,4.36,-6.25,30,true,0
43066,2,0,0,0,218.61,987.27,false,true,0.023,-0.006,0.915,13.95,-10.87,1.76,0,0,0,27,true,4.372,-6.25,30,true,0
43103,2,0,0,0,218.53,987.28,false,true,0.029,-0.01,0.914,13.86,-10.82,1.8,0,0,0,27,true,4.369,-7.5,30,true,0
43140,2,0,0,0,217.97,987.34,false,true,0.024,-0.01,0.907,13.82,-10.68,1.78,0,0,0,27,true,5.095,-7.5,40,true,0
43177,2,0,0,0,218.52,987.28,false,true,0.023,-0.008,0.915,13.87,-10.73,1.76,0,0,0,27,true,5.142,-8.75,40,true,0
43214,2,0,0,0,217.86,987.36,false,true,0.024,-0.01,0.909,13.84,-10.81,1.7,0,0,0,27,true,5.149,-7.5,40,true,0
43288,2,0,0,0,218.58,987.27,false,true,0.028,-0.007,0.909,13.89,-10.9,1.62,0,0,0,27,true,4.804,-7.5,40,true,0
43325,2,0,0,0,218.23,987.31,false,true,0.025,-0.007,0.905,13.83,-10.77,1.82,0,0,0,27,true,4.588,-6.25,30,true,0
43362,2,0,0,0,218.02,987.34,false,true,0.027,-0.011,0.904,13.79,-10.68,1.74,0,0,0,27,true,4.577,-7.5,40,true,0
43399,2,0,0,0,218.77,987.25,false,true,0.03,-0.008,0.908,13.92,-10.71,1.81,0,0,0,27,true,4.58,-6.25,30,true,0
43436,2,0,0,0,218.71,987.25,false,true,0.025,-0.006,0.916,13.82,-10.71,1.66,0,0,0,27,true,5.1,-7.5,40,true,0
43474,2,0,0,0,218.23,987.31,false,true,0.026,-0.011,0.915,13.85,-10.8,1.83,0,0,0,27,true,5.148,-8.75,50,true,0
43585,2,0,0,0,218.05,987.33,false,true,0.024,-0.012,0.911,13.95,-10.73,1.76,0,0,0,27,true,4.549,-7.5,40,true,0
43622,2,0,0,0,217.62,987.38,false,true,0.022,-0.011,0.915,13.91,-10.82,1.71,0,0,0,27,true,4.369,-6.25,30,true,0
43659,2,0,0,0,217.69,987.37,false,true,0.028,-0.009,0.912,13.86,-10.76,1.77,0,0,0,27,true,4.366,-6.25,30,true,0
43696,2,0,0,0,218.4,987.29,false,true,0.024,-0.014,0.911,13.83,-10.82,1.78,0,0,0,27,true,4.358,-6.25,30,true,0
43733,2,0,0,0,218.31,987.3,false,true,0.028,-0.009,0.911,13.93,-10.79,1.8,0,0,0,27,true,5.094,-7.5,40,true,0
43770,2,0,0,0,218.58,987.27,false,true,0.022,-0.01,0.908,13.85,-10.75,1.72,0,0,0,27,true,5.141,-8.75,40,true,0
43881,2,0,0,0,218.1,987.33,false,true,0.024,-0.009,0.909,13.9,-10.79,1.76,0,0,0,27,true,4.771,-7.5,40,true,0
43918,2,0,0,0,214.75,987.72,false,true,0.029,-0.008,0.91,13.92,-10.67,1.76,0,0,0,27,true,4.586,-6.25,30,true,0
43955,2,0,0,0,218.38,987.29,false,true,0.022,-0.008,0.898,13.81,-10.85,1.71,0,0,0,27,true,4.588,-7.5,40,true,0
43993,2,0,0,0,218.14,987.32,false,true,0.026,-0.008,0.908,13.76,-10.71,1.73,0,0,0,26.9,true,4.584,-6.25,30,true,0
44030,2,0,0,0,218.23,987.31,false,true,0.022,-0.011,0.902,13.89,-10.85,1.71,0,0,0,27,true,5.104,-7.5,30,true,0
44067,2,0,0,0,219.03,987.22,false,true,0.023,-0.011,0.906,13.89,-10.84,1.76,0,0,0,27,true,5.15,-7.5,40,true,0
44178,2,0,0,0,218.17,987.32,false,true,0.022,-0.01,0.91,13.91,-10.66,1.79,0,0,0,27,true,4.528,-6.25,30,true,0
44215,2,0,0,0,218.6,987.27,false,true,0.025,-0.01,0.907,13.78,-10.71,1.84,0,0,0,27,true,4.374,-7.5,40,true,0
44252,2,0,0,0,218.45,987.29,false,true,0.023,-0.009,0.913,13.89,-10.74,1.68,0,0,0,27,true,4.369,-8.75,40,true,0
44289,2,0,0,0,218.64,987.26,false,true,0.023,-0.011,0.903,13.77,-10.84,1.71,0,0,0,27,true,4.361,-7.5,40,true,0
44326,2,0,0,0,218.18,987.32,false,true,0.024,-0.007,0.911,13.82,-10.76,1.73,0,0,0,27,true,5.1,-7.5,40,true,0
44363,2,0,0,0,218.61,987.27,false,true,0.026,-0.008,0.908,13.76,-10.74,1.67,0,0,0,27,true,5.145,-7.5,40,true,0
44400,2,0,0,0,217.98,987.34,false,true,0.023,-0.011,0.909,13.87,-10.79,1.66,0,0,0,27,true,5.148,-7.5,40,true,0
44480,2,0,0,0,218.44,987.29,false,true,0.026,-0.013,0.907,13.76,-10.82,1.77,0,0,0,27,true,4.681,-7.5,40,true,0
44508,2,0,0,0,218.61,987.27,false,true,0.024,-0.012,0.909,13.92,-10.77,1.79,0,0,0,27,true,4.589,-8.75,40,true,0
44547,2,0,0,0,218.43,987.29,false,true,0.026,-0.009,0.911,13.93,-10.82,1.68,0,0,0,27,true,4.582,-7.5,40,true,0
44584,2,0,0,0,218.86,987.24,false,true,0.025,-0.009,0.907,13.77,-10.85,1.89,0,0,0,27,true,4.582,-7.5,40,true,0
44621,2,0,0,0,218.64,987.26,false,true,0.025,-0.011,0.908,13.78,-10.79,1.68,0,0,0,27,true,5.113,-7.5,40,true,0
44658,2,0,0,0,218.59,987.27,false,true,0.024,-0.009,0.911,13.91,-10.91,1.81,0,0,0,27,true,5.155,-7.5,50,true,0
44769,2,0,0,0,218.62,987.27,false,true,0.024,-0.011,0.913,13.9,-10.81,1.64,0,0,0,27,true,4.557,-7.5,40,true,0
44806,2,0,0,0,218.32,987.3,false,true,0.023,-0.01,0.904,13.97,-10.78,1.65,0,0,0,27,true,4.39,-7.5,40,true,0
44843,2,0,0,0,218.87,987.24,false,true,0.024,-0.008,0.907,13.84,-10.79,1.61,0,0,0,27,true,4.381,-6.25,30,true,0
44880,2,0,0,0,218.54,987.28,false,true,0.027,-0.012,0.914,13.93,-10.79,1.76,0,0,0,27,true,4.374,-6.25,30,true,0
44917,2,0,0,0,219.16,987.2,false,true,0.028,-0.012,0.904,13.79,-10.66,1.7,0,0,0,27,true,5.11,-8.75,40,true,0
44954,2,0,0,0,218.24,987.31,false,true,0.025,-0.009,0.907,13.79,-10.86,1.86,0,0,0,27,true,5.148,-7.5,40,true,0
44991,2,0,0,0,218.34,987.3,false,true,0.022,-0.008,0.907,13.82,-10.8,1.79,0,0,0,27,true,5.166,-7.5,40,true,0
45065,2,0,0,0,218.54,987.28,false,true,0.023,-0.008,0.91,13.98,-10.72,1.75,0,0,0,27,true,4.77,-7.5,30,true,0
45102,2,0,0,0,218.55,987.27,false,true,0.024,-0.01,0.905,13.79,-10.89,1.82,0,0,0,27,true,4.584,-6.25,40,true,0
45139,2,0,0,0,218.34,987.3,false,true,0.025,-0.004,0.911,13.76,-10.76,1.79,0,0,0,27,true,4.581,-7.5,40,true,0
45176,2,0,0,0,218.75,987.25,false,true,0.027,-0.006,0.908,13.84,-10.76,1.76,0,0,0,27,true,4.58,-7.5,40,true,0
45213,2,0,0,0,218.39,987.29,false,true,0.024,-0.01,0.911,13.93,-10.83,1.86,0,0,0,27,true,5.106,-6.25,30,true,0
45250,2,0,0,0,213.34,987.89,false,true,0.026,-0.011,0.908,13.81,-10.73,1.6,0,0,0,27,true,5.148,-7.5,40,true,0
45361,2,0,0,0,218.41,987.29,false,true,0.026,-0.009,0.908,13.96,-10.92,1.79,0,0,0,27,true,4.515,-7.5,40,true,0
45398,2,0,0,0,218.45,987.29,false,true,0.025,-0.011,0.911,13.89,-10.89,1.86,0,0,0,27,true,4.372,-6.25,30,true,0
45435,2,0,0,0,217.8,987.36,false,true,0.022,-0.01,0.906,13.94,-10.79,1.66,0,0,0,27,true,4.374,-7.5,40,true,0
45472,2,0,0,0,218.26,987.31,false,true,0.021,-0.008,0.913,13.73,-10.86,1.78,0,0,0,27,true,4.356,-5,30,true,0
45509,2,0,0,0,218.76,987.25,false,true,0.025,-0.01,0.909,13.91,-10.87,1.72,0,0,0,27,true,5.105,-6.25,30,true,0
45546,2,0,0,0,218.5,987.28,false,true,0.025,-0.011,0.912,13.85,-10.74,1.66,0,0,0,27,true,5.157,-6.25,40,true,0
45657,2,0,0,0,218.33,987.3,false,true,0.024,-0.007,0.906,13.81,-10.77,1.79,0,0,0,27,true,4.793,-7.5,40,true,0
45694,2,0,0,0,218.09,987.33,false,true,0.023,-0.008,0.909,13.85,-10.79,1.72,0,0,0,27,true,4.593,-7.5,40,true,0
45731,2,0,0,0,218.39,987.29,false,true,0.026,-0.01,0.908,13.9,-10.76,1.89,0,0,0,27,true,4.58,-6.25,30,true,0
45768,2,0,0,0,218.02,987.34,false,true,0.022,-0.008,0.911,13.82,-10.92,1.72,0,0,0,27,true,4.586,-6.25,30,true,0
45805,2,0,0,0,218.89,987.23,false,true,0.028,-0.009,0.911,13.87,-10.79,1.81,0,0,0,27,true,5.117,-8.75,40,true,0
45842,2,0,0,0,217.95,987.34,false,true,0.026,-0.008,0.91,13.85,-10.82,1.79,0,0,0,27,true,5.161,-6.25,40,true,0
45916,2,0,0,0,218.8,987.24,false,true,0.028,-0.01,0.914,13.9,-10.71,1.74,0,0,0,27,true,4.664,-7.5,40,true,0
45953,2,0,0,0,218.34,987.3,false,true,0.024,-0.012,0.912,13.95,-10.77,1.79,0,0,0,27,true,4.378,-5,30,true,0
45990,2,0,0,0,218.68,987.26,false,true,0.024,-0.011,0.911,13.89,-10.8,1.63,0,0,0,27,true,4.366,-6.25,30,true,0
46027,2,0,0,0,218.04,987.33,false,true,0.025,-0.009,0.908,13.92,-10.81,1.76,0,0,0,27,true,4.36,-7.5,40,true,0
46064,2,0,0,0,217.91,987.35,false,true,0.023,-0.01,0.907,13.83,-10.72,1.79,0,0,0,27,true,5.073,-7.5,40,true,0
46101,2,0,0,0,217.43,987.41,false,true,0.025,-0.009,0.911,13.87,-10.74,1.75,0,0,0,27,true,5.14,-6.25,40,true,0
46212,2,0,0,0,218,987.34,false,true,0.023,-0.01,0.908,13.95,-10.76,1.7,0,0,0,27,true,4.681,-6.25,30,true,0
46249,2,0,0,0,218.3,987.3,false,true,0.027,-0.01,0.913,13.91,-10.63,1.82,0,0,0,27,true,4.577,-7.5,40,true,0
46286,2,0,0,0,217.79,987.36,false,true,0.026,-0.011,0.909,13.79,-10.87,1.78,0,0,0,27,true,4.57,-7.5,40,true,0
46323,2,0,0,0,218.29,987.3,false,true,0.023,-0.01,0.909,13.89,-10.78,1.7,0,0,0,27,true,4.564,-7.5,30,true,0
46360,2,0,0,0,218.59,987.27,false,true,0.022,-0.01,0.916,13.85,-10.78,1.79,0,0,0,27,true,5.115,-7.5,40,true,0
46397,2,0,0,0,218.41,987.29,false,true,0.023,-0.009,0.913,13.79,-10.8,1.74,0,0,0,27,true,5.146,-6.25,40,true,0
46434,2,0,0,0,218.25,987.31,false,true,0.026,-0.009,0.912,13.8,-10.8,1.84,0,0,0,27,true,5.15,-7.5,40,true,0
46508,2,0,0,0,218.2,987.32,false,true,0.02,-0.008,0.912,13.9,-10.72,1.77,0,0,0,27,true,4.666,-6.25,30,true,0
46536,2,0,0,0,218.18,987.32,false,true,0.026,-0.016,0.906,13.84,-10.79,1.8,0,0,0,27,true,4.395,-5,30,true,0
46573,2,0,0,0,219.06,987.21,false,true,0.027,-0.012,0.904,13.92,-10.79,1.84,0,0,0,27,true,4.372,-7.5,40,true,0
46610,2,0,0,0,218.04,987.33,false,true,0.027,-0.011,0.904,13.8,-10.8,1.76,0,0,0,27,true,4.372,-7.5,40,true,0
46647,2,0,0,0,217.54,987.39,false,true,0.025,-0.01,0.907,13.81,-10.73,1.85,0,0,0,27,true,4.992,-7.5,40,true,0
46684,2,0,0,0,214.81,987.71,false,true,0.025,-0.01,0.915,13.87,-10.75,1.87,0,0,0,27,true,5.144,-7.5,40,true,0
46795,2,0,0,0,217.61,987.38,false,true,0.024,-0.01,0.908,13.89,-10.88,1.74,0,0,0,27,true,4.674,-6.25,30,true,0
46832,2,0,0,0,218.34,987.3,false,true,0.024,-0.01,0.912,13.93,-10.79,1.78,0,0,0,27,true,4.584,-6.25,40,true,0
46869,2,0,0,0,218.15,987.32,false,true,0.027,-0.013,0.911,13.86,-10.84,1.69,0,0,0,27,true,4.571,-7.5,40,true,0
46906,2,0,0,0,217.55,987.39,false,true,0.023,-0.012,0.911,13.92,-10.76,1.73,0,0,0,27,true,4.573,-7.5,40,true,0
46943,2,0,0,0,218.28,987.31,false,true,0.023,-0.008,0.909,13.89,-10.76,1.83,0,0,0,27,true,5.124,-7.5,40,true,0
46980,2,0,0,0,217.49,987.4,false,true,0.025,-0.012,0.916,13.82,-10.87,1.82,0,0,0,27,true,5.159,-6.25,40,true,0
47017,2,0,0,0,217.85,987.36,false,true,0.027,-0.013,0.914,13.92,-10.67,1.74,0,0,0,27,true,5.157,-8.75,50,true,0
47091,2,0,0,0,218.5,987.28,false,true,0.027,-0.013,0.907,13.84,-10.79,1.67,0,0,0,27,true,4.593,-7.5,40,true,0
47128,2,0,0,0,218.15,987.32,false,true,0.023,-0.005,0.907,13.82,-10.79,1.76,0,0,0,27,true,4.374,-6.25,30,true,0
47165,2,0,0,0,218.21,987.31,false,true,0.026,-0.008,0.905,13.92,-10.79,1.72,0,0,0,27,true,4.367,-7.5,40,true,0
47202,2,0,0,0,218.02,987.34,false,true,0.022,-0.015,0.907,13.86,-10.68,1.69,0,0,0,27,true,4.366,-7.5,30,true,0
47239,2,0,0,0,218.23,987.31,false,true,0.023,-0.01,0.907,13.89,-10.73,1.6,0,0,0,27,true,5.076,-5,30,true,0
47276,2,0,0,0,218.08,987.33,false,true,0.023,-0.005,0.911,13.87,-10.86,1.79,0,0,0,27,true,5.131,-7.5,40,true,0
47387,2,0,0,0,218.42,987.29,false,true,0.024,-0.013,0.91,13.91,-10.81,1.64,0,0,0,27,true,4.676,-6.25,30,true,0
47424,2,0,0,0,218.23,987.31,false,true,0.026,-0.01,0.913,13.81,-10.75,1.72,0,0,0,27,true,4.582,-6.25,30,true,0
47461,2,0,0,0,218.41,987.29,false,true,0.026,-0.01,0.909,13.9,-10.87,1.78,0,0,0,27,true,4.575,-6.25,30,true,0
47498,2,0,0,0,218.74,987.25,false,true,0.027,-0.009,0.908,13.96,-10.76,1.72,0,0,0,27,true,4.57,-7.5,40,true,0
47535,2,0,0,0,218.42,987.29,false,true,0.026,-0.008,0.914,13.89,-10.89,1.77,0,0,0,27,true,5.129,-7.5,40,true,0
47572,2,0,0,0,218.24,987.31,false,true,0.026,-0.01,0.905,13.84,-10.78,1.88,0,0,0,27,true,5.16,-7.5,40,true,0
47609,2,0,0,0,218.44,987.29,false,true,0.025,-0.013,0.909,13.85,-10.82,1.73,0,0,0,27,true,5.157,-8.75,40,true,0
47683,2,0,0,0,218.49,987.28,false,true,0.024,-0.012,0.906,13.96,-10.82,1.63,0,0,0,27,true,4.617,-6.25,40,true,0
47720,2,0,0,0,218.46,987.28,false,true,0.023,-0.01,0.911,13.92,-10.88,1.76,0,0,0,27,true,4.369,-6.25,30,true,0
47757,2,0,0,0,218.88,987.24,false,true,0.021,-0.011,0.911,13.84,-10.83,1.73,0,0,0,27,true,4.371,-6.25,30,true,0
47794,2,0,0,0,218.14,987.32,false,true,0.022,-0.008,0.913,13.98,-10.85,1.75,0,0,0,27,true,4.363,-6.25,30,true,0
47831,2,0,0,0,217.3,987.42,false,true,0.024,-0.012,0.909,13.88,-10.76,1.77,0,0,0,27,true,5.08,-7.5,40,true,0
47868,2,0,0,0,218.68,987.26,false,true,0.026,-0.013,0.906,13.84,-10.69,1.77,0,0,0,27,true,5.142,-6.25,40,true,0
47942,2,0,0,0,218.87,987.24,false,true,0.022,-0.014,0.917,13.94,-10.73,1.65,0,0,0,27,true,4.769,-7.5,40,true,0
47979,2,0,0,0,218.29,987.3,false,true,0.025,-0.01,0.906,13.81,-10.78,1.76,0,0,0,27,true,4.577,-7.5,40,true,0
48016,2,0,0,0,218.76,987.25,false,true,0.024,-0.011,0.905,13.82,-10.76,1.69,0,0,0,27,true,4.561,-3.75,10,true,0
48053,2,0,0,0,218.78,987.25,false,true,0.025,-0.01,0.907,13.84,-10.82,1.79,0,0,0,27,true,4.548,-6.25,40,true,0
48090,2,0,0,0,218.49,987.28,false,true,0.028,-0.011,0.911,13.86,-10.76,1.7,0,0,0,27,true,5.097,-7.5,40,true,0
48127,2,0,0,0,218.13,987.32,false,true,0.026,-0.014,0.907,13.95,-10.76,1.82,0,0,0,27,true,5.156,-6.25,40,true,0
48238,2,0,0,0,218.25,987.31,false,true,0.023,-0.007,0.912,13.92,-10.88,1.76,0,0,0,27,true,5.01,-7.5,40,true,0
48275,2,0,0,0,218.33,987.3,false,true,0.022,-0.011,0.906,13.89,-10.84,1.69,0,0,0,27,true,4.364,-6.25,30,true,0
48312,2,0,0,0,218.49,987.28,false,true,0.022,-0.013,0.907,13.89,-10.77,1.79,0,0,0,27,true,4.346,-6.25,30,true,0
48349,2,0,0,0,218.68,987.26,false,true,0.027,-0.01,0.908,13.82,-10.73,1.76,0,0,0,27,true,4.332,-7.5,40,true,0
48386,2,0,0,0,218.2,987.31,false,true,0.016,-0.013,0.91,13.85,-10.79,1.66,0,0,0,27,true,5.046,-6.25,30,true,0
48423,2,0,0,0,216.22,987.55,false,true,0.021,-0.014,0.909,13.89,-10.79,1.66,0,0,0,27,true,5.139,-7.5,40,true,0
48460,2,0,0,0,218.81,987.24,false,true,0.022,-0.01,0.91,13.82,-10.84,1.67,0,0,0,27,true,5.14,-7.5,50,true,0
48534,2,0,0,0,218.35,987.3,false,true,0.024,-0.011,0.909,13.86,-10.9,1.85,0,0,0,27,true,4.778,-7.5,40,true,0
48562,2,0,0,0,218.26,987.31,false,true,0.028,-0.011,0.909,13.99,-10.85,1.79,0,0,0,27,true,4.58,-6.25,30,true,0
48599,2,0,0,0,217.83,987.36,false,true,0.026,-0.007,0.906,13.93,-10.74,1.78,0,0,0,27,true,4.557,-6.25,40,true,0
48636,2,0,0,0,218.39,987.29,false,true,0.026,-0.011,0.907,13.89,-10.69,1.85,0,0,0,27,true,4.552,-6.25,30,true,0
48673,2,0,0,0,217.75,987.37,false,true,0.021,-0.008,0.911,13.91,-10.8,1.73,0,0,0,27,true,5.039,-7.5,40,true,0
48710,2,0,0,0,218.86,987.24,false,true,0.025,-0.012,0.911,13.88,-10.79,1.63,0,0,0,27,true,5.141,-7.5,40,true,0
48821,2,0,0,0,218.88,987.24,false,true,0.023,-0.008,0.912,13.81,-10.8,1.69,0,0,0,27,true,4.546,-6.25,30,true,0
48858,2,0,0,0,218.73,987.25,false,true,0.025,-0.009,0.904,13.79,-10.8,1.88,0,0,0,27,true,4.352,-7.5,40,true,0
48895,2,0,0,0,218.69,987.26,false,true,0.026,-0.01,0.91,13.96,-10.72,1.86,0,0,0,27,true,4.349,-6.25,30,true,0
48932,2,0,0,0,218.65,987.26,false,true,0.024,-0.01,0.909,13.86,-10.87,1.73,0,0,0,27,true,4.345,-6.25,30,true,0
48969,2,0,0,0,217.96,987.34,false,true,0.022,-0.012,0.907,13.86,-10.79,1.74,0,0,0,27,true,5.116,-7.5,40,true,0
49006,2,0,0,0,218.56,987.27,false,true,0.022,-0.01,0.905,13.86,-10.74,1.79,0,0,0,27,true,5.166,-6.25,50,true,0
49117,2,0,0,0,218.76,987.25,false,true,0.024,-0.009,0.904,13.88,-10.67,1.66,0,0,0,27,true,4.791,-6.25,30,true,0
49154,2,0,0,0,218.16,987.32,false,true,0.027,-0.008,0.913,13.81,-10.82,1.68,0,0,0,27,true,4.579,-7.5,40,true,0
49191,2,0,0,0,218.49,987.28,false,true,0.022,-0.009,0.907,13.85,-10.75,1.71,0,0,0,27,true,4.566,-7.5,40,true,0
49228,2,0,0,0,218.29,987.3,false,true,0.023,-0.009,0.905,13.79,-10.79,1.76,0,0,0,27,true,4.574,-7.5,40,true,0
49265,2,0,0,0,218.25,987.31,false,true,0.024,-0.01,0.91,13.85,-10.85,1.82,0,0,0,27,true,5.117,-7.5,40,true,0
49302,2,0,0,0,217.77,987.37,false,true,0.027,-0.007,0.906,13.89,-10.79,1.76,0,0,0,27,true,5.151,-6.25,40,true,0
49413,2,0,0,0,211.57,988.1,false,true,0.023,-0.013,0.906,13.86,-10.76,1.77,0,0,0,27,true,4.765,-5,30,true,0
49450,2,0,0,0,212.75,987.96,false,true,0.024,-0.009,0.914,13.89,-10.74,1.85,0,0,0,27,true,4.375,-7.5,40,true,0
49487,2,0,0,0,210.68,988.2,false,true,0.024,-0.014,0.909,13.93,-10.77,1.82,0,0,0,27,true,4.358,-7.5,40,true,0
49524,2,0,0,0,209.44,988.35,false,true,0.021,-0.01,0.909,13.94,-10.9,1.69,0,0,0,27,true,4.34,-6.25,30,true,0
49561,2,0,0,0,211.4,988.11,false,true,0.023,-0.012,0.909,13.83,-10.79,1.81,0,0,0,27,true,5.05,-6.25,30,true,0
49598,2,0,0,0,213.68,987.85,false,true,0.023,-0.01,0.908,13.8,-10.78,1.58,0,0,0,27,true,5.151,-7.5,40,true,0
49709,2,0,0,0,218.1,987.33,false,true,0.028,-0.013,0.912,13.92,-10.76,1.83,0,0,0,27,true,4.755,-7.5,40,true,0
49746,2,0,0,0,217.93,987.35,false,true,0.02,-0.011,0.913,13.82,-10.79,1.69,0,0,0,27,true,4.57,-7.5,40,true,0
49783,2,0,0,0,217.81,987.36,false,true,0.028,-0.009,0.916,13.9,-10.85,1.75,0,0,0,27,true,4.556,-7.5,30,true,0
49820,2,0,0,0,218.63,987.26,false,true,0.026,-0.009,0.907,13.82,-10.82,1.66,0,0,0,27,true,4.562,-7.5,40,true,0
49857,2,0,0,0,213.55,987.86,false,true,0.027,-0.009,0.912,13.88,-10.82,1.79,0,0,0,27,true,5.11,-7.5,30,true,0
49894,2,0,0,0,218.48,987.28,false,true,0.026,-0.007,0.904,13.82,-10.76,1.66,0,0,0,27,true,5.161,-7.5,40,true,0
50005,2,0,0,0,218.08,987.33,false,true,0.023,-0.008,0.911,13.92,-10.85,1.78,0,0,0,27,true,4.784,-6.25,30,true,0
50042,2,0,0,0,217.45,987.4,false,true,0.023,-0.006,0.905,13.92,-10.79,1.73,0,0,0,27,true,4.355,-5,30,true,0
50079,2,0,0,0,218.27,987.31,false,true,0.028,-0.014,0.905,13.88,-10.84,1.74,0,0,0,27,true,4.332,-6.25,30,true,0
50116,2,0,0,0,218.65,987.26,false,true,0.024,-0.012,0.908,13.85,-10.79,1.63,0,0,0,27,true,4.321,-6.25,30,true,0
